Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,Europe,RUS,Russian Federation,2006,All,Age_all,[All],42855,1.97788991,25.76420181,30.07637314
EU,Europe,RUS,Russian Federation,2006,All,Age_unknown,[Unknown],241,1.70077629,,
EU,Europe,RUS,Russian Federation,2006,All,Age00,[0],0,0,,0
EU,Europe,RUS,Russian Federation,2006,All,Age01_04,[1-4],0,0,,0
EU,Europe,RUS,Russian Federation,2006,All,Age05_09,[5-9],8,0.35195777,,0.12506476
EU,Europe,RUS,Russian Federation,2006,All,Age10_14,[10-14],268,9.54755967,,3.55622174
EU,Europe,RUS,Russian Federation,2006,All,Age15_19,[15-19],2200,17.34468622,,19.20316971
EU,Europe,RUS,Russian Federation,2006,All,Age20_24,[20-24],3988,14.55527574,,31.80798315
EU,Europe,RUS,Russian Federation,2006,All,Age25_29,[25-29],4510,10.63679245,,40.60433658
EU,Europe,RUS,Russian Federation,2006,All,Age30_34,[30-34],4048,8.01885858,,39.04115013
EU,Europe,RUS,Russian Federation,2006,All,Age35_39,[35-39],3354,6.1280421,,35.53666294
EU,Europe,RUS,Russian Federation,2006,All,Age40_44,[40-44],4066,4.90494113,,38.1478425
EU,Europe,RUS,Russian Federation,2006,All,Age45_49,[45-49],4753,3.78438632,,39.41024431
EU,Europe,RUS,Russian Federation,2006,All,Age50_54,[50-54],4036,2.59289716,,37.63146655
EU,Europe,RUS,Russian Federation,2006,All,Age55_59,[55-59],2845,1.6633536,,32.37503238
EU,Europe,RUS,Russian Federation,2006,All,Age60_64,[60-64],1284,1.14366132,,29.37112846
EU,Europe,RUS,Russian Federation,2006,All,Age65_69,[65-69],2474,0.95773056,,32.84024297
EU,Europe,RUS,Russian Federation,2006,All,Age70_74,[70-74],1678,0.70089554,,35.19981137
EU,Europe,RUS,Russian Federation,2006,All,Age75_79,[75-79],1894,0.56590018,,43.00971738
EU,Europe,RUS,Russian Federation,2006,All,Age80_84,[80-84],731,0.30103117,,33.40807113
EU,Europe,RUS,Russian Federation,2006,All,Age85_over,[85+],477,0.21880232,,46.7103936
EU,Europe,RUS,Russian Federation,2006,Male,Age_all,[All],35608,3.10022715,47.04958539,53.94639351
EU,Europe,RUS,Russian Federation,2006,Male,Age00,[0],0,0,,0
EU,Europe,RUS,Russian Federation,2006,Male,Age01_04,[1-4],0,0,,0
EU,Europe,RUS,Russian Federation,2006,Male,Age05_09,[5-9],8,0.57678443,,0.24441668
EU,Europe,RUS,Russian Federation,2006,Male,Age10_14,[10-14],193,10.68068622,,5.01183104
EU,Europe,RUS,Russian Federation,2006,Male,Age15_19,[15-19],1802,19.74578128,,30.88017584
EU,Europe,RUS,Russian Federation,2006,Male,Age20_24,[20-24],3517,16.29296766,,55.47781511
EU,Europe,RUS,Russian Federation,2006,Male,Age25_29,[25-29],4032,11.898017,,72.68332711
EU,Europe,RUS,Russian Federation,2006,Male,Age30_34,[30-34],3552,8.9214849,,69.05074472
EU,Europe,RUS,Russian Federation,2006,Male,Age35_39,[35-39],2920,6.95619029,,62.85977534
EU,Europe,RUS,Russian Federation,2006,Male,Age40_44,[40-44],3566,5.64597847,,69.41721851
EU,Europe,RUS,Russian Federation,2006,Female,Age35_39,[35-39],434,3.40258722,,9.0550984
EU,Europe,RUS,Russian Federation,2006,Female,Age40_44,[40-44],500,2.53344143,,9.05554636
EU,Europe,RUS,Russian Federation,2006,Female,Age45_49,[45-49],671,2.12941512,,10.52651725
EU,Europe,RUS,Russian Federation,2006,Female,Age50_54,[50-54],584,1.38816259,,9.97095277
EU,Europe,RUS,Russian Federation,2006,Female,Age55_59,[55-59],408,0.76934681,,8.25139576
EU,Europe,RUS,Russian Federation,2006,Female,Age60_64,[60-64],263,0.67365078,,10.12443041
EU,Europe,RUS,Russian Federation,2006,Female,Age65_69,[65-69],576,0.54759619,,12.18365077
EU,Europe,RUS,Russian Federation,2006,Female,Age70_74,[70-74],472,0.40177735,,15.05249878
EU,Europe,RUS,Russian Federation,2006,Female,Age75_79,[75-79],641,0.32478061,,20.71030197
EU,Europe,RUS,Russian Federation,2006,Female,Age80_84,[80-84],437,0.24294649,,25.46531007
EU,Europe,RUS,Russian Federation,2006,Female,Age85_over,[85+],323,0.18073368,,38.67573331
