Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
AS,Asia,LKA,Sri Lanka,2015,All,Age30_34,[30-34],219,13.18482842,,14.37435143
AS,Asia,LKA,Sri Lanka,2015,All,Age35_39,[35-39],202,10.33248082,,12.97377563
AS,Asia,LKA,Sri Lanka,2015,All,Age40_44,[40-44],222,8.40272521,,16.1955843
AS,Asia,LKA,Sri Lanka,2015,All,Age45_49,[45-49],214,5.05312869,,16.07878907
AS,Asia,LKA,Sri Lanka,2015,All,Age50_54,[50-54],258,3.80587107,,20.35731025
AS,Asia,LKA,Sri Lanka,2015,All,Age55_59,[55-59],212,2.29984812,,18.24951041
AS,Asia,LKA,Sri Lanka,2015,All,Age60_64,[60-64],217,1.78351278,,22.31172044
AS,Asia,LKA,Sri Lanka,2015,All,Age65_69,[65-69],181,1.20385767,,21.61470182
AS,Asia,LKA,Sri Lanka,2015,All,Age70_74,[70-74],121,0.74502802,,23.40063433
AS,Asia,LKA,Sri Lanka,2015,All,Age75_79,[75-79],198,0.36354957,,32.50217502
AS,Asia,LKA,Sri Lanka,2015,All,Age80_84,[80-84],,,,
AS,Asia,LKA,Sri Lanka,2015,All,Age85_over,[85+],,,,
