Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
CSA,Central and South America,SUR,Suriname,1963,Female,Age70_74,[70-74],0,0,,0
CSA,Central and South America,SUR,Suriname,1963,Female,Age75_79,[75-79],0,0,,0
CSA,Central and South America,SUR,Suriname,1963,Female,Age80_84,[80-84],0,0,,0
CSA,Central and South America,SUR,Suriname,1963,Female,Age85_over,[85+],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,All,Age_all,[All],21,0.91743119,10.67475348,6.55696756
CSA,Central and South America,SUR,Suriname,1964,All,Age_unknown,[Unknown],0,,,
CSA,Central and South America,SUR,Suriname,1964,All,Age00,[0],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,All,Age01_04,[1-4],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,All,Age05_09,[5-9],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,All,Age10_14,[10-14],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,All,Age15_19,[15-19],1,4.16666667,,3.41927101
CSA,Central and South America,SUR,Suriname,1964,All,Age20_24,[20-24],3,8.82352941,,13.29964091
CSA,Central and South America,SUR,Suriname,1964,All,Age25_29,[25-29],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,All,Age30_34,[30-34],3,5.17241379,,15.98721023
CSA,Central and South America,SUR,Suriname,1964,All,Age35_39,[35-39],2,4.54545455,,12.48127808
CSA,Central and South America,SUR,Suriname,1964,All,Age40_44,[40-44],1,1.63934426,,7.64642912
CSA,Central and South America,SUR,Suriname,1964,All,Age45_49,[45-49],2,2.89855072,,20.07427482
CSA,Central and South America,SUR,Suriname,1964,All,Age50_54,[50-54],2,2.04081633,,21.03934357
CSA,Central and South America,SUR,Suriname,1964,All,Age55_59,[55-59],1,0.89285714,,13.25556734
CSA,Central and South America,SUR,Suriname,1964,All,Age60_64,[60-64],3,1.94805195,,45.18752824
CSA,Central and South America,SUR,Suriname,1964,All,Age65_69,[65-69],0,0,,0
CSA,Central and South America,SUR,Suriname,1964,All,Age70_74,[70-74],1,0.47619048,,28.73563218
CSA,Central and South America,SUR,Suriname,1964,All,Age75_79,[75-79],1,0.54054054,,42.01680672
CSA,Central and South America,SUR,Suriname,1964,All,Age80_84,[80-84],0,0,,0
