Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,Europe,LVA,Latvia,2003,All,Age10_14,[10-14],4,10.25641026,,2.48818114
EU,Europe,LVA,Latvia,2003,All,Age15_19,[15-19],15,11.81102362,,8.10714402
EU,Europe,LVA,Latvia,2003,All,Age20_24,[20-24],38,17.75700935,,23.24372267
EU,Europe,LVA,Latvia,2003,All,Age25_29,[25-29],46,17.22846442,,29.52313715
EU,Europe,LVA,Latvia,2003,All,Age30_34,[30-34],40,12.15805471,,25.2826921
EU,Europe,LVA,Latvia,2003,All,Age35_39,[35-39],52,10.15625,,33.38490874
EU,Europe,LVA,Latvia,2003,All,Age40_44,[40-44],59,6.86046512,,34.05011716
EU,Europe,LVA,Latvia,2003,All,Age45_49,[45-49],64,5.1738076,,39.95105995
EU,Europe,LVA,Latvia,2003,All,Age50_54,[50-54],64,3.91198044,,43.87558529
EU,Europe,LVA,Latvia,2003,All,Age55_59,[55-59],48,2.5464191,,39.22337713
EU,Europe,LVA,Latvia,2003,All,Age60_64,[60-64],31,1.0519172,,22.14222451
EU,Europe,LVA,Latvia,2003,All,Age65_69,[65-69],32,0.9163803,,26.39893744
EU,Europe,LVA,Latvia,2003,All,Age70_74,[70-74],55,1.26611418,,52.84244305
EU,Europe,LVA,Latvia,2003,All,Age75_79,[75-79],25,0.51387461,,32.13161108
EU,Europe,LVA,Latvia,2003,All,Age80_84,[80-84],18,0.44215181,,45.99228352
EU,Europe,LVA,Latvia,2003,All,Age85_over,[85+],13,0.24426907,,52.57623554
EU,Europe,LVA,Latvia,2004,All,Age00,[0],0,0,,0
EU,Europe,LVA,Latvia,2004,All,Age01_04,[1-4],0,0,,0
EU,Europe,LVA,Latvia,2004,All,Age05_09,[5-9],1,2.5,,1.03302584
EU,Europe,LVA,Latvia,2004,All,Age10_14,[10-14],1,3.03030303,,0.67452716
EU,Europe,LVA,Latvia,2004,All,Age15_19,[15-19],16,11.76470588,,8.75407612
EU,Europe,LVA,Latvia,2004,All,Age20_24,[20-24],31,15.5,,18.55154337
EU,Europe,LVA,Latvia,2004,All,Age25_29,[25-29],29,13.18181818,,18.89718627
EU,Europe,LVA,Latvia,2004,All,Age30_34,[30-34],44,11.51832461,,28.01298784
EU,Europe,LVA,Latvia,2004,All,Age35_39,[35-39],40,8.08080808,,26.21833317
EU,Europe,LVA,Latvia,2004,All,Age40_44,[40-44],57,6.7535545,,33.73739287
EU,Europe,LVA,Latvia,2004,All,Age45_49,[45-49],67,5.64924115,,41.15959479
EU,Europe,LVA,Latvia,2004,All,Age50_54,[50-54],50,3.12304809,,34.73910929
EU,Europe,LVA,Latvia,2004,All,Age55_59,[55-59],47,2.55018991,,37.57745353
EU,Europe,LVA,Latvia,2004,All,Age60_64,[60-64],60,2.12014134,,45.22533523
EU,Europe,LVA,Latvia,2004,All,Age65_69,[65-69],31,0.87225661,,24.80793854
EU,Europe,LVA,Latvia,2004,All,Age70_74,[70-74],36,0.87124879,,35.5741771
EU,Europe,LVA,Latvia,2004,All,Age75_79,[75-79],28,0.56657224,,35.20595484
EU,Europe,LVA,Latvia,2004,All,Age80_84,[80-84],15,0.35344015,,35.55092077
EU,Europe,LVA,Latvia,2004,All,Age85_over,[85+],10,0.19504584,,41.38730238
EU,Europe,LVA,Latvia,2005,All,Age00,[0],0,0,,0
EU,Europe,LVA,Latvia,2005,All,Age01_04,[1-4],0,0,,0
